order_item_id,order_id,product_id,quantity,price_at_purchase
14513,1275,1886,10,451.74
14514,3381,1226,10,966.08
14515,8204,1689,10,292.98
14516,8725,1121,10,980.19
14517,11166,755,10,334.79
14518,13908,855,10,316.23
14519,9268,796,10,680.7
14520,3354,1171,10,683
14521,289,300,10,264.1
14522,9804,1320,10,358.06
14523,14605,204,10,624.43
14524,7295,96,10,933.05
14525,13225,654,10,543.24
14526,8537,256,10,350.64
14527,8582,1502,10,344.58
14528,5564,1396,10,554.51
14529,13959,882,10,338.17
14530,2198,1006,10,499.16
14531,316,1629,10,466.26
14532,14025,86,10,699.46
14533,14383,1314,10,833.25
14534,5174,1738,10,786.48
14535,14023,1075,10,349.64
14536,3213,1679,10,332.23
14537,2126,807,10,620.08
14538,5923,1172,10,406.09
14539,3750,1252,10,391.17
14540,2468,1346,10,332.33
14541,13527,110,10,352.47
14542,2756,909,10,511.2
14543,5213,569,10,869.72
14544,1460,733,10,225.88
14545,3075,1966,10,712.21
14546,7880,1651,10,989.46
14547,10482,160,10,818.18
14548,12728,1277,10,352.59
14549,9288,337,10,316.86
14550,12475,641,10,456.73
14551,2608,772,10,501.84
14552,5089,1705,10,856.74
14553,2029,1439,10,392.69
14554,2421,749,10,514.43
14555,14089,1908,10,430.58
14556,8895,159,10,389.8
14557,8637,760,10,216.33
14558,13781,656,10,418.19
14559,7337,915,10,750.54
14560,3638,1181,10,503.58
14561,1129,559,10,477.2
14562,14019,879,10,963.28
14563,4132,719,10,296.9
14564,2602,744,10,733.82
14565,14068,1780,10,439.47
14566,2604,1825,10,727.76
14567,11938,337,10,357.82
14568,12676,824,10,452.24
14569,4740,868,10,808.61
14570,3972,670,10,535.7
14571,2740,327,10,790.51
14572,9548,1865,10,493.49
14573,14463,448,10,750.82
14574,13844,1292,10,855.71
14575,1205,1483,10,605.33
14576,14832,779,10,830.24
14577,4780,247,10,288.97
14578,2639,1702,10,912.2
14579,1257,1730,10,419.43
14580,645,761,10,297.9
14581,7633,1896,10,989.38
14582,3961,670,10,817.03
14583,1851,813,10,881.13
14584,14043,950,10,643.96
14585,6546,942,10,384.88
14586,11228,1408,10,894.64
14587,9481,1574,10,315.65
14588,3767,577,10,368.7
14589,6529,141,10,371.91
14590,4653,500,10,752.71
14591,12667,1720,10,688.68
14592,4546,378,10,361.98
14593,13895,1725,10,371.88
14594,8744,315,10,859.97
14595,12793,817,10,316.25
14596,3757,1788,10,821.45
14597,8366,732,10,410.48
14598,12994,1886,10,451.74
14599,700,1305,10,430.8
14600,14537,331,10,182.87
14601,2117,917,10,286.96
14602,9617,1417,10,354.75
14603,1421,552,10,263.2
14604,12954,1871,10,778.18
14605,263,525,10,284.48
14606,7110,1762,10,238.94
14607,12385,855,10,285.65
14608,12137,174,10,428.29
14609,14838,1248,10,569.45
14610,2252,328,10,882.61
14611,6519,430,10,495.56
14612,8361,1176,10,603.92
14613,4502,381,10,328.19
14614,2354,875,10,922.24
14615,13662,1595,10,397.41
14616,11449,462,10,385.15
14617,11148,794,10,654.03
14618,7498,713,10,540.89
14619,9255,1101,10,421.55
14620,13710,802,10,750.1
14621,4695,1122,10,760.17
14622,2625,1026,10,694.13
14623,12127,1499,10,344.75
14624,13429,1311,10,381.07
14625,678,1069,10,304.5
14626,7081,1222,10,499.88
14627,2465,1568,10,326.53
14628,1372,320,10,397.54
14629,13428,1743,10,455.56
14630,1399,1028,10,357.13
14631,13883,1070,10,426.79
14632,5753,1043,10,680.25
14633,11327,1130,10,850.08
14634,11985,880,10,877.72
14635,282,1826,10,527.71
14636,6194,1054,10,781.73
14637,2504,955,10,861.97
14638,3290,742,10,375.92
14639,6264,1711,10,824.49
14640,2291,1633,10,393.13
14641,8548,1111,10,899.96
14642,12160,1216,10,761.37
14643,7386,189,10,255.27
14644,3110,1245,10,370.98
14645,2861,789,10,314.26
14646,13432,1956,10,358.01
14647,9115,643,10,384.34
14648,12136,600,10,455.44
14649,11227,621,10,514.18
14650,3693,1351,10,770.3
14651,8203,1750,10,302.84
14652,1873,433,10,963.26
14653,12112,1939,10,196.64
14654,5036,266,10,587.07
14655,6362,953,10,925.67
14656,2262,1405,10,747.44
14657,1181,1848,10,265.22
14658,4267,602,10,440.93
14659,14051,1232,10,805.23
14660,10759,846,10,710.59
14661,13392,1312,10,976.99
14662,14628,23,10,314.15
14663,12211,541,10,754.17
14664,3579,810,10,314.08
14665,14924,426,10,295.73
14666,2626,1856,10,297.89
14667,12500,593,10,388.43
14668,262,1113,10,886.43
14669,3085,1934,10,385.2
14670,9341,446,10,461.96
14671,7579,938,10,721.6
14672,6735,1451,10,996.53
14673,8586,840,10,501.81
14674,11289,1451,10,660.46
14675,6065,1753,10,531.26
14676,2761,1481,10,739
14677,13562,337,10,856.51
14678,909,586,10,566.84
14679,2779,1526,10,673.67
14680,2654,1146,10,963.31
14681,1769,1978,10,973.24
14682,10973,697,10,581.32
14683,11174,1881,10,346.63
14684,5162,520,10,519.5
14685,1718,213,10,501.87
14686,129,1154,10,915.68
14687,14771,1717,10,340.79
14688,3598,285,10,465.91
14689,6414,1230,10,875.16
14690,14192,948,10,628.01
14691,2777,562,10,272.86
14692,779,1553,10,491.24
14693,2722,917,10,254.9
14694,4374,562,10,272.86
14695,13569,96,10,363.41
14696,485,1241,10,971.74
14697,4003,1431,10,459.44
14698,14127,1131,10,321.3
14699,14929,302,10,510.17
14700,1772,1837,10,811.19
14701,175,1422,10,978.85
14702,4552,1504,10,209.14
14703,6836,1506,10,217.73
14704,13038,1044,10,273.89
14705,13802,163,10,362.47
14706,6818,1467,10,884.23
14707,3569,1874,10,426.44
14708,3549,451,10,290
14709,6999,165,10,399.84
14710,12585,388,10,184.64
14711,3011,1916,10,489.55
14712,10154,469,10,684.33
14713,11794,480,10,769.15
14714,6073,42,10,497.33
14715,10907,62,10,793.63
14716,7797,839,10,981.85
14717,1607,1472,10,356.27
14718,8508,1580,10,419.47
14719,9995,1521,10,419.45
14720,9060,145,10,339.04
14721,13747,1568,10,882.53
14722,9350,825,10,510.95
14723,9657,1653,10,222.55
14724,13095,1746,10,377.33
14725,8708,1231,10,657.77
14726,1228,1934,10,619.11
14727,12630,1027,10,315.65
14728,13820,1584,10,797.33
14729,12343,264,10,454.25
14730,6737,972,10,441.45
14731,7899,1497,10,833.35
14732,13716,4,10,419.5
14733,11310,1277,10,352.59
14734,10330,986,10,430.83
14735,2161,1379,10,822.61
14736,3368,590,10,412.41
14737,7058,197,10,300.59
14738,12164,878,10,642.01
14739,14777,1755,10,406.85
14740,12046,1232,10,286.17
14741,5730,622,10,784.35
14742,14261,1596,10,605.75
14743,1176,682,10,773.3
14744,1566,1285,10,324.54
14745,768,294,10,380.43
14746,10954,184,10,385.86
14747,5030,1828,10,442.81
14748,9531,128,10,285.81
14749,13579,417,10,370.87
14750,13539,1118,10,258.41
14751,5960,1899,10,311.79
14752,10313,1845,10,385.92
14753,8861,1395,10,271.58
14754,3226,337,10,441.16
14755,6890,910,10,348.46
14756,4983,1999,10,678.06
14757,86,388,10,287.11
14758,8979,1073,10,842.03
14759,765,347,10,878.06
14760,6390,701,10,922.12
14761,724,1555,10,394.58
14762,6825,1822,10,454.72
14763,13940,120,10,324.51
14764,7250,978,10,367.84
14765,13130,1199,10,788.64
14766,11901,1277,10,811.25
14767,412,1509,10,983.95
14768,796,1703,10,674.09
14769,1144,986,10,483.88
14770,12874,834,10,758.02
14771,1982,885,10,501.76
14772,12351,1421,10,534.21
14773,9134,864,10,302.61
14774,5559,1475,10,722.92
14775,12973,1159,10,969.41
14776,5914,442,10,517.04
14777,10712,1595,10,326.95
14778,14716,1637,10,848.52
14779,360,1411,10,353.59
14780,3540,1886,10,451.74
14781,10126,1463,10,314.12
14782,2257,1244,10,896.13
14783,2000,1227,10,805.25
14784,29,1247,10,991.33
14785,9966,1763,10,967.14
14786,3481,1256,10,626.31
14787,405,287,10,695.76
14788,11698,1859,10,938.57
14789,4084,377,10,523.43
14790,2595,239,10,353.46
14791,11291,1275,10,520.65
14792,11255,363,10,273.56
14793,8274,72,10,313.56
14794,12636,1679,10,977.23
14795,5246,484,10,455.98
14796,1609,1316,10,567.95
14797,8829,474,10,838.87
14798,3288,783,10,983.69
14799,2470,35,10,246.28
14800,10596,1015,10,665.35
14801,12647,815,10,365.13
14802,676,1290,10,349.11
14803,188,33,10,644.83
14804,3813,230,10,378.06
14805,14555,245,10,352.37
14806,7197,1187,10,187.28
14807,12749,290,10,501.43
14808,7805,417,10,750.81
14809,3561,402,10,404.64
14810,313,42,10,220.79
14811,820,835,10,562.35
14812,2122,72,10,556.3
14813,12325,1910,10,464.52
14814,5385,188,10,976.05
14815,4036,1020,10,511.73
14816,11210,630,10,628.82
14817,12260,1155,10,539.34
14818,2,534,10,831.45
14819,6723,1515,10,305.49
14820,5505,792,10,783.44
14821,3851,859,10,804.83
14822,5330,18,10,290.42
14823,1977,2000,10,713.78
14824,12402,1479,10,897.71
14825,11260,1913,10,417.13
14826,5390,363,10,676.22
14827,6952,243,10,309.72
14828,14063,799,10,444
14829,2558,1216,10,991.1
14830,6522,56,10,252.32
14831,12169,174,10,960.6
14832,729,1364,10,844.91
14833,1239,1490,10,915.05
14834,5837,1240,10,568.78
14835,3352,1611,10,949.63
14836,1696,973,10,550.2
14837,9584,976,10,811.89
14838,8134,1702,10,490.17
14839,14148,670,10,359.75
14840,14214,1350,10,386.3
14841,9238,848,10,289.76
14842,5717,1678,10,288.58
14843,3387,230,10,604.23
14844,6336,1317,10,409.57
14845,8219,1502,10,657.61
14846,1524,1529,10,876.8
14847,5353,996,10,556.87
14848,4359,261,10,388.96
14849,13185,1308,10,348.4
14850,7499,638,10,193.61
14851,1085,937,10,326.24
14852,7439,1189,10,839.33
14853,6183,738,10,824.39
14854,9401,824,10,416.78
14855,10165,202,10,361.42
14856,13808,1957,10,349.47
14857,12922,657,10,472.08
14858,8657,445,10,446.94
14859,2589,1701,10,561.47
14860,6591,257,10,210.35
14861,6461,1719,10,261.54
14862,7859,950,10,417.47
14863,1206,406,10,387.75
14864,12058,1626,10,928.9
14865,5554,1384,10,753.08
14866,12775,1844,10,884.87
14867,14163,1533,10,386.92
14868,7454,308,10,786.12
14869,10147,231,10,504.33
14870,7858,1491,10,340.86
14871,3392,477,10,448.99
14872,6453,758,10,656.9
14873,560,1545,10,513.6
14874,8879,1151,10,354.88
14875,10667,830,10,825.02
14876,3211,69,10,562.78
14877,12839,384,10,355.22
14878,276,1085,10,493.57
14879,2253,51,10,837.27
14880,4851,2,10,458.09
14881,2361,1459,10,941.68
14882,2069,1747,10,588.68
14883,3258,997,10,314.62
14884,11031,1678,10,288.58
14885,12282,1520,10,713.53
14886,10197,1844,10,940.92
14887,3589,274,10,525.58
14888,14087,1959,10,389.51
14889,3462,856,10,511.8
14890,10441,844,10,485.1
14891,7158,370,10,274.63
14892,13048,688,10,518.47
14893,13370,948,10,897.5
14894,5625,421,10,862.69
14895,3707,1821,10,761.88
14896,14095,1398,10,293.73
14897,1080,1481,10,916.39
14898,3674,1204,10,354.38
14899,10513,1816,10,674.64
14900,7347,1295,10,663.6
14901,4741,1061,10,955.21
14902,2206,418,10,438.07
14903,3434,644,10,258.01
14904,4507,670,10,617.1
14905,2158,877,10,620.51
14906,8517,1082,10,350.61
14907,3922,44,10,379.14
14908,11971,275,10,788.43
14909,4073,204,10,866.96
14910,9436,198,10,882.36
14911,906,1754,10,698.46
14912,3265,320,10,429.16
14913,3180,458,10,623.11
14914,7007,1040,10,265.01
14915,7586,1567,10,900.97
14916,2485,1322,10,915.18
14917,9066,379,10,317.34
14918,10549,1875,10,593.85
14919,6944,1855,10,412.75
14920,9856,1794,10,348.48
14921,2341,945,10,415.9
14922,11494,534,10,630.02
14923,5666,1594,10,265.87
14924,4010,348,10,684.02
14925,9358,626,10,699.62
14926,5904,91,10,509.11
14927,3273,1335,10,593.21
14928,10085,1564,10,982.85
14929,4354,1423,10,504.23
14930,5870,1986,10,448.12
14931,4315,71,10,864.55
14932,13336,473,10,930.26
14933,13681,1818,10,794.89
14934,10306,1146,10,590.76
14935,6579,1167,10,783.87
14936,12620,394,10,997.2
14937,9263,1167,10,253.63
14938,4062,1835,10,323.46
14939,3359,362,10,376.76
14940,9381,878,10,341.64
14941,9523,428,10,563.29
14942,1716,692,10,498.49
14943,12352,1713,10,703.36
14944,10132,1561,10,902.34
14945,14114,991,10,634.61
14946,3648,1684,10,787.8
14947,13039,1964,10,256.92
14948,11382,974,10,955.96
14949,13217,99,10,929.42
14950,13520,104,10,914.2
14951,2227,885,10,501.76
14952,1217,1030,10,639.31
14953,3384,1088,10,332.21
14954,13978,1767,10,422.75
14955,8834,832,10,594.95
14956,12442,27,10,528.41
14957,10554,808,10,937.85
14958,6894,944,10,615.38
14959,6970,1576,10,723.64
14960,7894,1509,10,437.08
14961,274,1135,10,935.04
14962,8892,67,10,263.58
14963,3899,1981,10,514.8
14964,4052,1990,10,310.94
14965,2526,432,10,261.66
14966,10672,838,10,280.1
14967,827,654,10,981.76
14968,5524,955,10,599.11
14969,6906,346,10,927.12
14970,5440,28,10,570.74
14971,13950,1091,10,794.83
14972,5347,397,10,537.52
14973,3174,1377,10,967.2
14974,5607,1201,10,389.22
14975,6451,597,10,660.97
14976,3804,1463,10,441.42
14977,14207,821,10,778.94
14978,7217,923,10,398.77
14979,10668,1383,10,286.49
14980,10466,381,10,898.84
14981,8437,1796,10,294.59
14982,7472,1379,10,881.1
14983,10211,1512,10,365.84
14984,11234,1479,10,630.5
14985,3459,743,10,335.67
14986,984,458,10,220.62
14987,14871,302,10,968.99
14988,1999,1462,10,944.98
14989,6066,230,10,378.06
14990,11370,872,10,378.65
14991,5815,262,10,653.53
14992,12268,1208,10,370.32
14993,14938,1642,10,705.04
14994,9116,626,10,379.27
14995,14766,1848,10,435.52
14996,3405,1268,10,317.76
14997,9491,1262,10,761.58
14998,3962,775,10,858.4
14999,10158,1775,10,629.39
15000,7235,1522,10,535.58
15001,2800,1851,1,469.37
15002,4799,32,1,214.82
15003,4417,1547,1,339.49
15004,7002,1217,1,251.8
15005,13391,1782,1,346.34
15006,13291,146,1,393.1
15007,3233,1249,1,344.53
15008,5467,1419,1,342.77
15009,201,603,1,319.12
15010,13398,1698,1,332.63
15011,8444,598,1,258.3
15012,10792,1133,1,285.59
15013,12224,236,1,413.03
15014,12262,1757,1,155.93
15015,3769,416,1,180.43
15016,10391,897,1,333.13
15017,2193,1726,1,305.15
15018,14369,605,1,251.34
15019,5438,1647,1,289.89
15020,4896,246,1,442.9
15021,12004,190,1,470.14
15022,13696,18,1,282.67
15023,6019,878,1,341.64
15024,662,993,1,135.84
15025,3199,639,1,332.86
15026,12661,350,1,347.04
15027,12710,1234,1,380.87
15028,8682,1717,1,233.82
15029,14842,1400,1,408.23
15030,5214,1833,1,249.79
15031,11337,1814,1,446.35
15032,4527,1640,1,328.41
15033,14875,688,1,468.9
15034,13651,1055,1,207.37
15035,9697,150,1,282.73
15036,9810,1635,1,249.37
15037,2287,45,1,414.05
15038,1042,625,1,406.32
15039,5148,1573,1,306.59
15040,2482,1001,1,313.54
15041,10213,1749,1,393.28
15042,12308,394,1,370.19
15043,2956,1662,1,314.58
15044,5474,1515,1,305.49
15045,7569,1971,1,209.91
15046,10608,271,1,527.72
15047,2823,1869,1,411.19
15048,13205,1484,1,397.73
15049,8797,347,1,315.04
15050,6297,129,1,162.47
15051,12313,732,1,353.56
15052,170,761,1,297.9
15053,2600,1142,1,390.54
15054,3823,1576,1,350.76
15055,14895,684,1,332.66
15056,4176,1144,1,147.4
15057,11917,832,1,445.92
15058,938,1736,1,272.13
15059,14103,1144,1,147.4
15060,6694,805,1,414.87
15061,718,1897,1,239.89
15062,5072,776,1,244.65
15063,8921,1522,1,271.3
15064,14804,1124,1,210.05
15065,14038,275,1,304.18
15066,1066,659,1,343.21
15067,1065,1032,1,309.54
15068,11568,1331,1,269.8
15069,1265,1527,1,317.94
15070,12471,32,1,214.82
15071,13889,164,1,316.05
15072,7700,370,1,274.63
15073,11603,936,1,522.07
15074,7297,1572,1,417.06
15075,13805,1594,1,265.87
15076,4676,986,1,295.61
15077,4700,1216,1,392.15
15078,12158,335,1,277.71
15079,3194,1223,1,423.29
15080,5230,1746,1,377.33
15081,5291,876,1,370.53
15082,2391,1109,1,279.2
15083,11670,1837,1,464.09
15084,7156,106,1,363.12
15085,11211,647,1,376.98
15086,8487,1734,1,316.74
15087,12696,1896,1,332.3
15088,11854,807,1,298.06
15089,5498,1895,1,471.63
15090,3648,1684,1,243.15
15091,12352,1713,1,460.06
15092,12221,601,1,264.57
15093,6938,725,1,222.89
15094,10192,1997,1,454.48
15095,11750,1536,1,296.76
15096,12562,1058,1,150.21
15097,2735,476,1,181.74
15098,13473,558,1,291.75
15099,13125,1122,1,496.3
15100,214,569,1,431.85
15101,3370,769,1,369.26
15102,6873,843,1,328.79
15103,1816,1713,1,460.06
15104,1741,429,1,388.6
15105,12847,480,1,331.1
15106,11015,255,1,326.26
15107,6502,1125,1,246.91
15108,12900,315,1,328.19
15109,10264,4,1,419.5
15110,851,1867,1,528.94
15111,9802,1451,1,424.34
15112,6354,1261,1,419.52
15113,346,1610,1,377.56
15114,7711,912,1,228.17
15115,13067,928,1,353.05
15116,14062,942,1,384.88
15117,4100,1395,1,271.58
15118,13862,454,1,241
15119,2946,1817,1,300.92
15120,4948,938,1,422.19
15121,12581,575,1,424.34
15122,5010,480,1,331.1
15123,2355,231,1,351.56
15124,9567,96,1,310.95
15125,13693,775,1,346.06
15126,6286,850,1,351.26
15127,5184,1949,1,289.11
15128,7010,1725,1,371.88
15129,5726,1618,1,366.1
15130,984,458,1,220.62
15131,2251,37,1,392.98
15132,676,1290,1,297.29
15133,6321,1526,1,280.39
15134,13094,706,1,269.67
15135,8536,634,1,304.38
15136,7473,1972,1,317.07
15137,9854,1371,1,293.63
15138,14200,488,1,304.05
15139,8759,898,1,330.43
15140,9483,1636,1,350.65
15141,7323,325,1,376.72
15142,6991,1650,1,197.41
15143,14813,1946,1,284.55
15144,11330,282,1,371.52
15145,11528,1136,1,417.72
15146,13203,414,1,387.46
15147,4174,778,1,231.72
15148,5465,775,1,346.06
15149,6134,632,1,235.31
15150,670,1952,1,323.62
15151,2212,223,1,264.09
15152,6507,96,1,310.95
15153,11695,243,1,309.72
15154,585,1697,1,235.65
15155,10402,1446,1,228.07
15156,11173,1280,1,279.77
15157,12331,1124,1,210.05
15158,1540,1226,1,370.71
15159,6135,700,1,283.83
15160,7932,1329,1,376.05
15161,13483,940,1,232.72
15162,2443,1183,1,319.31
15163,11499,745,1,296.49
15164,12545,805,1,414.87
15165,2163,119,1,241.4
15166,10252,243,1,309.72
15167,12003,148,1,305.02
15168,12018,1888,1,395.34
15169,3801,577,1,368.7
15170,11452,611,1,278.34
15171,979,1716,1,308.4
15172,7807,960,1,44.65
15173,12524,507,1,350.44
15174,9011,404,1,337.01
15175,10470,246,1,442.9
15176,4959,1637,1,267.99
15177,10196,1619,1,385.29
15178,3259,1940,1,317.22
15179,4005,1436,1,372.1
15180,10417,17,1,467.42
15181,1837,1136,1,417.72
15182,9742,847,1,283.41
15183,5065,528,1,293.46
15184,985,803,1,359.97
15185,5112,1224,1,326.35
15186,3018,976,1,328.13
15187,5137,1942,1,289.45
15188,7639,1661,1,527.49
15189,3888,1899,1,311.79
15190,9940,1689,1,292.98
15191,9224,566,1,439.17
15192,14951,28,1,205.35
15193,10271,398,1,456.39
15194,6642,1438,1,264.54
15195,13685,1806,1,353.64
15196,1954,70,1,399.08
15197,9821,1034,1,348.15
15198,6619,321,1,202.89
15199,3946,394,1,370.19
15200,11193,1822,1,244.98
15201,2402,787,1,450.87
15202,1089,1419,1,342.77
15203,4331,394,1,370.19
15204,4569,1485,1,333.86
15205,9391,884,1,271.87
15206,10976,624,1,273.22
15207,7521,1123,1,156.48
15208,7098,1811,1,392.47
15209,10913,1670,1,437.86
15210,2048,1839,1,336.48
15211,2909,853,1,426.77
15212,6776,1153,1,442.47
15213,2845,1455,1,338.16
15214,1471,1958,1,500.23
15215,12774,114,1,229.69
15216,5415,1990,1,310.94
15217,1767,1573,1,306.59
15218,9668,404,1,337.01
15219,12070,1949,1,289.11
15220,14331,1054,1,456.76
15221,2113,992,1,278.24
15222,11747,1788,1,320.07
15223,2052,928,1,353.05
15224,7051,1785,1,344.81
15225,10614,222,1,203.75
15226,6538,1671,1,325.03
15227,9612,695,1,313.75
15228,7249,1983,1,333.2
15229,9920,1245,1,191.35
15230,5771,670,1,359.75
15231,12963,618,1,351.28
15232,456,1570,1,232.2
15233,4125,1181,1,425.71
15234,6442,857,1,245.95
15235,11583,1281,1,506.13
15236,1297,578,1,467.43
15237,3246,784,1,348.85
15238,14055,1120,1,190.43
15239,14807,1561,1,389.17
15240,5807,1010,1,374.48
15241,6336,1317,1,409.57
15242,871,1704,1,252.91
15243,247,1369,1,423.55
15244,9186,1257,1,254.06
15245,5380,509,1,416.83
15246,12318,1410,1,376.32
15247,576,1499,1,344.75
15248,11901,1277,1,352.59
15249,6070,1521,1,353.83
15250,8216,1120,1,190.43
15251,12614,846,1,282.16
15252,1672,408,1,303.72
15253,11263,226,1,293.26
15254,4869,1898,1,476.08
15255,13899,964,1,273.28
15256,14811,245,1,222.85
15257,7150,1976,1,332.27
15258,2597,1569,1,259.08
15259,14838,1248,1,569.45
15260,11536,912,1,228.17
15261,8352,1610,1,377.56
15262,10186,654,1,283.92
15263,14095,1398,1,282.86
15264,1063,1497,1,357.49
15265,2216,1859,1,356.32
15266,11062,1842,1,351.87
15267,8077,1400,1,408.23
15268,730,1410,1,376.32
15269,7549,986,1,295.61
15270,3980,1906,1,346.53
15271,3388,1120,1,190.43
15272,7544,418,1,295.41
15273,21,1582,1,278.82
15274,1798,322,1,346.06
15275,1110,76,1,331.55
15276,1010,1704,1,252.91
15277,4309,1297,1,336.46
15278,3636,600,1,455.44
15279,14919,582,1,534.35
15280,4952,1131,1,321.3
15281,14338,1465,1,393.67
15282,7149,1747,1,465.49
15283,8231,1364,1,395.55
15284,5271,1728,1,228.2
15285,10968,930,1,408.3
15286,12186,1364,1,395.55
15287,11684,789,1,314.26
15288,4441,778,1,231.72
15289,3926,1377,1,400.77
15290,7039,1792,1,304.13
15291,5262,1884,1,308.62
15292,3753,1649,1,235.54
15293,12023,1052,1,372.99
15294,12102,1042,1,357.42
15295,9200,354,1,370.75
15296,6193,1006,1,306.35
15297,10478,556,1,367.4
15298,2008,1964,1,256.92
15299,12300,475,1,336.07
15300,2740,327,1,288.85
15301,5512,1784,1,342.03
15302,9756,25,1,285.97
15303,8613,285,1,465.91
15304,10462,144,1,355.11
15305,11721,1943,1,250.98
15306,6757,1767,1,402.73
15307,6780,34,1,391.73
15308,6797,1046,1,263
15309,12189,1383,1,210.53
15310,2256,31,1,476.29
15311,1834,1442,1,296.99
15312,13447,1374,1,276.92
15313,11205,1383,1,210.53
15314,13768,1967,1,234.11
15315,6521,577,1,368.7
15316,1934,83,1,237.63
15317,5934,1062,1,413.55
15318,14433,1967,1,234.11
15319,9280,510,1,369.04
15320,7287,1075,1,349.64
15321,2751,500,1,294.56
15322,12655,303,1,302.8
15323,1480,1163,1,356.72
15324,10802,1642,1,305.29
15325,11281,1478,1,497.25
15326,10725,1460,1,415.25
15327,4190,1929,1,472.16
15328,2706,901,1,394.42
15329,766,742,1,204.09
15330,4595,349,1,366.38
15331,12719,199,1,294.02
15332,8040,356,1,371.5
15333,755,447,1,381.39
15334,2563,5,1,334.57
15335,10967,705,1,397.55
15336,1371,1733,1,331.72
15337,9722,1056,1,448.72
15338,6729,1536,1,296.76
15339,12929,1772,1,349.18
15340,13832,985,1,216.89
15341,3215,1118,1,258.41
15342,650,1238,1,360.74
15343,9344,726,1,228.73
15344,10501,897,1,333.13
15345,14423,1764,1,296.04
15346,2947,1584,1,460.61
15347,5241,921,1,567.7
15348,10188,163,1,362.47
15349,1494,1363,1,425.7
15350,9957,375,1,224.57
15351,6350,939,1,193.68
15352,3341,1060,1,370.47
15353,819,628,1,237.97
15354,3095,525,1,284.48
15355,5345,1130,1,386.61
15356,5193,548,1,267.23
15357,6385,1717,1,233.82
15358,4934,108,1,247.31
15359,374,358,1,428.12
15360,8433,1115,1,272.26
15361,6588,1286,1,327.45
15362,9443,1212,1,234.57
15363,11474,858,1,413.15
15364,2220,386,1,199.86
15365,4748,1614,1,243.12
15366,4446,48,1,345.87
15367,6092,1224,1,326.35
15368,14138,700,1,283.83
15369,10389,873,1,416.97
15370,6156,426,1,295.73
15371,14700,1827,1,342.58
15372,2726,1371,1,293.63
15373,11111,1533,1,386.92
15374,6386,1832,1,372.77
15375,12639,671,1,276.04
15376,5912,1468,1,389.18
15377,5849,895,1,296.38
15378,14431,378,1,316.37
15379,13314,584,1,266.99
15380,4027,1102,1,219.11
15381,5569,1680,1,302.9
15382,4376,682,1,393.9
15383,3803,571,1,348.67
15384,12758,1100,1,265.54
15385,697,118,1,350.58
15386,5307,1346,1,332.33
15387,3990,949,1,233.65
15388,14514,781,1,324.96
15389,10527,337,1,293.11
15390,11175,1221,1,410.06
15391,6841,1743,1,304.73
15392,476,1535,1,395.95
15393,8888,1596,1,473.28
15394,9958,1216,1,392.15
15395,8333,909,1,364.68
15396,11818,1825,1,198.13
15397,4686,857,1,245.95
15398,451,650,1,296.55
15399,4423,990,1,294.85
15400,4807,1349,1,304.1
15401,12385,855,1,285.65
15402,8247,382,1,375.14
15403,2317,1005,1,315.81
15404,3213,1679,1,332.23
15405,8607,966,1,308.86
15406,8108,1005,1,315.81
15407,7681,1521,1,353.83
15408,14214,1350,1,367.37
15409,7376,537,1,290.13
15410,1873,433,1,260.64
15411,2916,492,1,290.31
15412,10615,360,1,335.11
15413,8821,1538,1,167.06
15414,12942,982,1,270.57
15415,659,1431,1,298.2
15416,3326,1399,1,472.3
15417,987,962,1,311
15418,7402,1408,1,405.98
15419,6059,1193,1,390.42
15420,12673,1472,1,316.23
15421,9917,1272,1,280.57
15422,602,789,1,314.26
15423,12119,1719,1,261.54
15424,7691,1545,1,314.16
15425,4127,1006,1,306.35
15426,117,907,1,422.23
15427,7471,212,1,253.63
15428,9613,131,1,353.33
15429,10260,1206,1,317.48
15430,10871,532,1,198.92
15431,9085,410,1,366.72
15432,10818,1621,1,458.36
15433,3060,325,1,376.72
15434,8131,1604,1,441.23
15435,1684,1097,1,413.16
15436,10825,516,1,282.59
15437,3868,30,1,325.58
15438,9555,1644,1,296.69
15439,13683,1576,1,350.76
15440,14917,326,1,188.82
15441,10397,821,1,266.65
15442,10206,517,1,402.22
15443,2828,1703,1,287.38
15444,5842,1296,1,422.11
15445,8344,824,1,416.78
15446,999,1133,1,285.59
15447,1445,1344,1,424.59
15448,7483,154,1,378.12
15449,4962,861,1,399.37
15450,13585,1045,1,282.92
15451,2528,1260,1,410.16
15452,97,1902,1,306.14
15453,10965,1725,1,371.88
15454,4862,1038,1,335.88
15455,5832,1641,1,313.12
15456,6571,556,1,367.4
15457,270,106,1,363.12
15458,5574,1178,1,381.43
15459,3779,525,1,284.48
15460,9185,25,1,285.97
15461,5,1270,1,304.32
15462,12772,275,1,304.18
15463,6754,1485,1,333.86
15464,9325,1739,1,327.03
15465,5868,1915,1,198.17
15466,8210,225,1,356.78
15467,6513,1996,1,228.37
15468,14999,72,1,313.56
15469,8413,1288,1,344.05
15470,9499,1190,1,401.58
15471,10498,1115,1,272.26
15472,244,293,1,504.26
15473,5017,927,1,277.5
15474,5060,140,1,350.07
15475,6503,842,1,319.06
15476,6450,494,1,320.7
15477,8453,1053,1,333.62
15478,13929,1373,1,451.75
15479,1926,140,1,350.07
15480,8652,945,1,341.92
15481,10571,25,1,285.97
