order_id,order_date,customer_id,total_price
6993,26/10/2024,5001,356.2
711,27/11/2023,2347,8445.8
13943,11/07/2024,9514,4388.64
853,18/03/2024,3326,837.34
10519,21/06/2024,2900,3417.51
11801,07/08/2024,6123,3275.34
6103,28/03/2024,3318,829.22
10841,13/02/2024,927,2571.05
8595,28/04/2024,350,2614.83
636,25/03/2024,2557,53.73
7583,30/12/2023,6265,755.47
85,08/08/2024,2039,1744.15
2135,09/01/2024,1534,311.63
2296,14/12/2023,4677,2408.26
640,20/01/2024,9499,714.3
4408,01/07/2024,1770,3233.72
14598,31/12/2023,341,2728.94
3403,08/06/2024,2654,3660.02
2289,22/06/2024,7948,1394.91
8667,16/09/2024,1840,8026.38
1470,02/04/2024,9781,6849.57
2796,17/02/2024,6077,6172.85
8093,21/01/2024,8253,3280.54
2707,28/07/2024,9991,3420.26
741,13/08/2024,3994,3441.84
9700,10/02/2024,9844,719.11
7566,03/11/2024,8307,2400.35
9422,24/04/2024,6280,5714.51
12820,22/04/2024,1954,5150.41
1043,05/01/2024,8410,6196.79
13807,03/07/2024,1697,1868.56
6241,14/09/2024,3037,465.94
6377,01/05/2024,1028,4657.56
14607,22/05/2024,8712,1802.46
5449,07/06/2024,5636,778.75
10166,05/08/2024,4215,1808.45
10638,22/12/2023,535,3884.61
1147,12/11/2023,6942,1413.71
12358,25/10/2024,6398,4262.15
6177,07/07/2024,8744,4276.37
13785,12/04/2024,6252,2073.93
11869,20/01/2024,906,3722.09
12504,15/01/2024,2016,3894.6
1210,10/09/2024,5328,1918.57
11599,13/11/2023,3530,4625.34
12737,24/08/2024,9581,7336.49
4362,31/03/2024,7837,2249.39
1076,18/09/2024,3163,34.83
13475,01/02/2024,9860,5556.22
6623,22/04/2024,2700,7994.92
11837,24/06/2024,1508,55.04
7795,10/05/2024,690,6568.31
2230,15/09/2024,5740,1319.76
10123,15/02/2024,817,1106.05
12905,09/02/2024,314,3150.83
4868,03/03/2024,1945,363.79
3362,24/10/2024,1682,4375.56
5310,17/05/2024,6051,1795.7
3515,13/08/2024,3876,4012.35
4530,30/07/2024,268,8674.07
8325,17/09/2024,3744,392.59
6401,22/10/2024,9372,1164.63
10130,21/03/2024,8098,2120.65
13822,14/10/2024,4820,107.2
14828,15/05/2024,9643,743.12
14032,02/08/2024,4425,445.84
13782,05/09/2024,7150,1986.39
3467,16/02/2024,3303,3578.23
735,23/05/2024,7208,7874.91
738,28/08/2024,6237,695.96
13677,09/04/2024,7322,458.31
12777,20/02/2024,8670,4352.26
7416,31/07/2024,9332,142.65
3978,31/01/2024,5521,2288.94
10298,01/02/2024,2297,2092.61
10042,07/07/2024,4169,584.82
3048,13/07/2024,8224,310.78
3934,11/03/2024,3940,244.99
5423,20/09/2024,9541,983.62
8703,22/11/2023,3122,2859.87
13947,15/12/2023,1130,2149.12
8943,22/02/2024,3673,3445.52
3091,01/01/2024,5552,2759.81
7114,28/05/2024,2774,431.28
7918,02/08/2024,7606,4145.13
7533,30/03/2024,9926,985.89
3307,18/03/2024,143,4726.56
14155,29/08/2024,8669,7656.5
14457,28/12/2023,7535,176.77
9041,20/03/2024,1340,1358.56
11005,17/06/2024,3794,2085.87
928,29/09/2024,8945,7882.81
6182,14/12/2023,2278,3919.32
12579,06/07/2024,8203,6858.94
11907,19/06/2024,5954,1128.16
2122,24/09/2024,5016,5570.37
9603,19/12/2023,4472,3964.49
14253,17/03/2024,2629,2487.13
1313,06/12/2023,8159,214.55
4189,04/08/2024,8559,2128.93
11950,20/02/2024,1585,3915.91
2852,13/10/2024,9382,998.76
12383,29/04/2024,1529,1196.49
5270,17/11/2023,9530,633.64
14180,17/02/2024,310,2784.45
5778,26/01/2024,7720,3433.98
555,29/06/2024,5921,2737.63
9565,09/02/2024,3634,785.06
7160,03/04/2024,8809,6233.64
1505,22/12/2023,696,79.37
3525,17/01/2024,9282,271.33
4898,10/02/2024,1994,1727.56
11824,29/07/2024,1409,6812
5034,22/11/2023,7876,1623.43
1148,03/08/2024,6040,4486.47
4192,01/04/2024,549,1824.23
11013,11/01/2024,8356,1051.7
914,01/03/2024,1,338.1
1097,18/02/2024,1113,514.26
12681,31/08/2024,4806,2872.76
10632,11/01/2024,2052,1963.13
9053,16/04/2024,4962,1436.65
11980,28/08/2024,6324,935.03
565,27/05/2024,687,4285.24
12268,29/08/2024,9189,1705.67
9339,18/05/2024,5807,1286.14
10008,27/10/2024,8822,716.39
12930,08/08/2024,6554,1504.52
14244,08/05/2024,2206,307.1
13121,30/11/2023,7778,715.22
28,14/12/2023,5306,1563.12
10554,10/04/2024,1142,9386.18
13610,24/12/2023,5615,739.91
737,06/07/2024,6469,3294.15
4109,25/08/2024,4368,5341.64
6579,01/06/2024,2909,7846.43
12343,02/07/2024,4983,893.73
2351,10/09/2024,8094,301.85
12391,20/04/2024,2431,6094.62
5988,18/07/2024,6029,1514.14
4947,21/11/2023,5685,954.7
5151,19/05/2024,3927,2707.41
215,02/08/2024,5618,8028.58
13317,12/07/2024,4378,2863.98
8830,20/11/2023,7851,1155.98
3988,08/09/2024,9035,1777.06
13910,17/08/2024,9006,3298.69
9643,14/05/2024,8751,306.18
13921,26/11/2023,7395,963.71
3547,04/03/2024,612,467.79
11185,11/03/2024,2263,2079.64
2955,27/12/2023,796,3280.97
13163,28/06/2024,4493,920.1
8367,30/08/2024,4212,6226.46
12455,20/02/2024,3269,4471.51
13570,27/03/2024,9753,119.15
13747,09/11/2023,6729,8833.19
8624,16/02/2024,108,2534.94
1367,02/09/2024,6443,1785.36
7195,17/05/2024,6915,4616.58
3743,16/11/2023,699,3917.28
13643,13/06/2024,928,423.07
11922,04/04/2024,8745,1725.21
12517,28/04/2024,1916,3486.79
13078,19/08/2024,3536,4584.97
14064,29/04/2024,7092,3907.86
5385,13/09/2024,6210,9768.45
234,25/09/2024,1591,875.92
357,12/12/2023,2987,1391.12
243,26/08/2024,2806,940.06
8155,12/07/2024,8878,2203.04
9511,23/10/2024,7725,1340.06
13914,15/11/2023,3561,427.81
11940,31/07/2024,5876,2894.18
4646,30/08/2024,2147,949.43
6323,28/09/2024,9500,1724.59
6957,06/06/2024,2047,1210.89
1140,13/07/2024,6725,6724.05
5509,02/09/2024,7123,6655.54
11679,09/04/2024,6677,277.34
7989,20/01/2024,7524,3661.91
11781,01/06/2024,7627,1227.87
13935,27/02/2024,2089,4834.17
2865,17/12/2023,7970,6554.18
10555,12/02/2024,5449,1670.82
13678,04/03/2024,1312,1724.52
1006,02/08/2024,6166,1384.99
12458,08/09/2024,5898,1673.53
11491,27/09/2024,4172,1885.02
7874,09/11/2023,2011,6754.68
944,01/06/2024,5115,3408.94
12376,17/10/2024,4991,2504.92
9735,30/11/2023,7301,4904.5
9403,31/07/2024,577,3399.34
14048,02/07/2024,3473,1316.34
1356,28/04/2024,7454,4797.7
8205,19/05/2024,3494,6821.15
5144,16/02/2024,4722,3707.32
8747,18/12/2023,1805,2162.53
7102,17/02/2024,7466,546.41
12245,29/04/2024,4915,3826.13
6933,03/03/2024,8788,318.57
5984,27/05/2024,916,2317.1
3493,10/07/2024,3939,519.59
13922,23/09/2024,8353,4496.13
12587,03/03/2024,1211,5480.02
4245,27/09/2024,7483,3892.07
8318,16/11/2023,6499,1424.74
9835,13/02/2024,4067,3389.93
3221,02/05/2024,8426,6461.59
12452,08/12/2023,9727,638.48
11073,25/06/2024,381,6294.46
8429,29/09/2024,7414,5302.62
12267,20/01/2024,7153,1605.73
9750,29/01/2024,2999,6133.71
14228,17/05/2024,6552,4362.82
14792,23/09/2024,338,2780.15
14197,20/09/2024,2181,170.84
8055,30/04/2024,6167,505.88
821,22/03/2024,4643,3794.96
4791,18/07/2024,4133,5789.48
2695,11/09/2024,4927,99.61
10355,25/08/2024,8269,3234.4
1653,17/07/2024,6794,4741.29
5334,26/09/2024,214,6565.38
3671,28/08/2024,5746,6040.25
8102,03/05/2024,1955,6736.66
13755,25/11/2023,9012,232.51
13780,29/10/2024,6927,3507.46
2674,01/02/2024,6531,1245.12
4866,09/12/2023,8603,89.61
2993,10/03/2024,4475,6011.1
9435,21/10/2024,9325,1872.63
12170,06/11/2023,9173,350.15
4194,12/06/2024,6764,1776.62
5581,28/10/2024,1688,7020.34
9138,17/03/2024,1149,950.4
13871,09/10/2024,9325,977.67
6473,17/12/2023,1083,1339.32
8786,20/10/2024,8369,5950.82
348,23/02/2024,9942,93.61
14667,07/07/2024,898,1000.89
9311,20/06/2024,3221,1484.57
10668,04/01/2024,6088,2873.46
14170,07/05/2024,6966,4984.67
4474,20/11/2023,8501,7422.65
2142,31/12/2023,3756,1478.25
12124,10/06/2024,5585,3326.64
9525,26/09/2024,8709,1513.07
12582,14/02/2024,2998,2625.23
11725,07/06/2024,7431,647.1
3710,05/07/2024,1219,3460.74
8626,04/10/2024,7108,2258.13
13695,30/09/2024,9334,5777.55
7808,05/04/2024,9277,1583.32
7238,19/02/2024,7250,5550.88
4841,04/03/2024,976,7129.04
14474,12/08/2024,5838,828.74
13619,24/03/2024,4357,5036.22
13857,07/12/2023,3831,482.86
6755,24/12/2023,1752,3314.74
13913,02/10/2024,7784,2648.46
12229,03/12/2023,14,7127.09
2404,22/06/2024,3917,161.16
7826,03/06/2024,1349,3152.86
5542,27/04/2024,2254,884
6275,07/10/2024,543,7178.51
11867,05/06/2024,4686,2083.85
12422,04/02/2024,8722,702.23
8491,10/06/2024,981,136.68
14094,04/12/2023,1479,1908.69
11974,27/11/2023,1093,5961.37
8695,28/05/2024,4956,4660.14
13406,15/06/2024,3182,8562.08
356,05/05/2024,1246,4832.49
11789,31/01/2024,5036,1460.91
11897,05/11/2023,8369,1557.58
8262,24/10/2024,5187,2943.86
8302,27/09/2024,9164,745.16
7939,11/12/2023,7153,2750.52
13225,28/03/2024,6889,5441.22
3791,24/10/2024,352,766.58
7629,24/05/2024,1157,5232.51
11779,05/02/2024,2276,5216.83
13595,12/09/2024,335,1720.44
4726,06/02/2024,2739,1370.91
6079,04/04/2024,8398,3299.56
14634,19/10/2024,9594,1025.28
3249,17/06/2024,9663,5245.19
3538,10/02/2024,3296,498.93
4378,18/11/2023,7742,4780.09
4653,24/03/2024,599,7535.99
2205,04/09/2024,8446,392.84
5318,02/10/2024,785,227.06
2037,04/08/2024,1406,4124.72
855,29/03/2024,4169,828.09
12644,02/07/2024,2625,1248.4
2787,06/08/2024,8127,817.66
6180,23/07/2024,3889,995.36
4277,05/12/2023,5307,1853.97
6033,25/06/2024,1891,1592.86
8880,10/10/2024,1390,998.43
8905,15/11/2023,4567,215.92
6567,13/01/2024,4682,3138.17
2378,01/01/2024,4006,3761.69
4287,06/06/2024,9262,2061.39
6980,30/10/2024,4784,4852.49
9768,10/10/2024,3376,2272.48
9986,11/05/2024,8582,655.92
7829,15/03/2024,774,542.44
12256,25/05/2024,9700,1447.02
1025,13/01/2024,6703,864.06
6779,01/05/2024,9685,234.34
6828,24/05/2024,5430,791.31
11840,15/09/2024,705,3391.21
881,14/06/2024,8534,1904.74
13404,03/06/2024,1495,4718.19
4507,06/02/2024,137,6180.04
13506,29/07/2024,5295,2109.46
12052,11/09/2024,2170,1191.64
12388,08/08/2024,8962,1036.55
7518,15/02/2024,9387,1725.69
9853,23/06/2024,7015,226.85
14550,24/10/2024,1684,3519.16
478,12/02/2024,9981,2223.99
1931,20/08/2024,3923,1608.63
1719,20/04/2024,5190,1671.99
10930,07/05/2024,8358,5140.04
10114,11/08/2024,1096,488.36
7775,18/05/2024,6613,6886.19
8278,24/11/2023,2429,3183.28
9087,09/05/2024,7833,665.07
4016,09/02/2024,1566,1115.02
14512,17/03/2024,6116,1656.89
832,20/09/2024,4279,1883.53
7536,03/02/2024,7030,2993.28
9950,18/09/2024,3360,8174.68
3114,15/11/2023,9789,8705.14
11510,02/04/2024,1714,3086.06
11609,25/09/2024,4619,1410.97
11989,03/03/2024,7459,2292.77
9229,22/10/2024,1801,3441.67
2382,15/11/2023,899,7045.56
7152,02/10/2024,2524,520.74
5478,02/10/2024,4965,3324.24
14628,22/02/2024,2393,2011.6
1913,09/03/2024,5948,900.59
1220,17/06/2024,5689,972.08
8974,03/12/2023,5345,5393.69
7658,18/05/2024,9895,1402.47
8175,08/08/2024,979,2939.55
14853,16/05/2024,6870,989.39
45,27/02/2024,8409,6285.65
14646,22/05/2024,5788,489.13
4150,01/08/2024,9206,1276.44
2367,18/03/2024,7607,2704.36
9122,03/10/2024,5808,7438.57
5699,03/10/2024,816,5954.44
3498,06/04/2024,8082,2508.73
6639,22/09/2024,8865,4043.74
782,09/12/2023,5809,3535.94
5812,23/12/2023,3848,6410.11
11993,11/07/2024,6389,879.88
5642,02/11/2024,6549,812.74
915,01/11/2024,8812,2496.72
257,21/05/2024,9651,1071.86
13031,28/06/2024,3039,151.63
3662,13/04/2024,4139,6424.12
2911,25/06/2024,7219,3189.99
9354,30/01/2024,3649,1884.34
4397,23/04/2024,5760,233.04
14427,06/02/2024,1404,780.84
10060,06/01/2024,4558,2917.43
1539,29/02/2024,2196,3234.45
1113,24/10/2024,5747,3177.96
4577,13/10/2024,1595,483.85
10988,16/02/2024,9401,417.8
206,03/05/2024,8978,4860.69
11398,28/10/2024,1126,2985.16
1941,03/03/2024,4415,747.48
14447,20/05/2024,8714,4188.09
8575,10/12/2023,634,206.29
7384,02/09/2024,1134,7789.1
2618,13/07/2024,7743,174.22
6764,24/07/2024,470,1581.09
3387,20/12/2023,2580,6051.73
10999,27/01/2024,6274,1414.2
1030,02/03/2024,3364,8953.11
10026,06/02/2024,7419,6660.1
13192,14/06/2024,8244,8991.29
14750,25/11/2023,8404,3086.99
10628,25/07/2024,7792,5490.21
13700,21/09/2024,3737,151.01
5656,25/08/2024,972,2385.03
13904,05/02/2024,5500,2363.01
20,02/01/2024,3717,6388.26
147,10/12/2023,223,878.7
468,15/12/2023,7327,129.57
11120,10/12/2023,6426,717.02
6760,14/05/2024,2250,1155.73
4942,04/06/2024,4184,1707.53
12107,02/09/2024,4664,3319.89
14411,30/07/2024,416,3355.71
11181,31/10/2024,5475,1688.58
14018,26/10/2024,8178,4268.5
4358,19/08/2024,8230,223.55
5035,01/05/2024,9621,56.34
8468,20/04/2024,2041,417
13812,23/02/2024,8255,1484.38
1920,07/05/2024,8284,5289.53
5039,25/07/2024,8022,5142.57
12821,25/06/2024,3373,322.59
1668,06/01/2024,3625,812.75
6581,20/08/2024,367,741.99
10547,31/03/2024,5145,2300.6
8354,25/11/2023,8172,4019.42
2905,26/09/2024,3544,1283.9
11479,31/08/2024,9043,1000.18
7778,13/12/2023,5414,1920.62
4761,25/09/2024,4582,4368.29
8045,16/09/2024,2499,4951
5930,22/06/2024,685,2660.06
1970,25/11/2023,8617,3694.85
10006,25/03/2024,691,1251.52
14901,16/04/2024,3303,5070.34
4046,10/05/2024,4636,2084.11
12392,13/10/2024,2339,2048.3
7359,17/05/2024,1317,1425.03
9749,28/09/2024,7357,2605.68
14994,20/08/2024,7204,8391.99
8098,24/05/2024,5038,4008.73
13823,19/06/2024,8731,1902.16
7845,10/12/2023,6843,5142.1
8049,24/08/2024,1695,3682.58
8209,18/10/2024,6358,1867.39
2260,28/03/2024,6359,1580.37
8936,30/01/2024,6095,5499.47
9704,27/02/2024,9116,1650.3
14973,09/12/2023,6199,4453.45
1193,25/10/2024,456,611.28
13713,16/11/2023,7451,696.68
10099,16/07/2024,608,1536.13
173,25/12/2023,642,907.95
9579,01/09/2024,1627,6468.12
10009,15/02/2024,7810,1043.4
3673,14/08/2024,8957,1574.94
3741,31/08/2024,6654,1965.38
5229,01/06/2024,7266,903.93
3242,08/03/2024,2856,1079.01
13083,14/08/2024,5592,2170.3
7218,11/09/2024,3070,3285.5
5551,13/10/2024,9896,683.62
6806,04/09/2024,6325,2619.93
4603,30/12/2023,4237,2298.43
7093,22/09/2024,7668,5029.76
9991,25/06/2024,5768,3500.78
8666,31/08/2024,3566,5822.92
13021,07/02/2024,9021,1816.58
10539,06/01/2024,7282,5825.35
2295,02/04/2024,8188,7998.34
6237,07/06/2024,7137,2446.35
6652,23/11/2023,5073,5817.24
9500,04/06/2024,9722,526.54
11871,08/10/2024,1875,3189.4
5328,16/07/2024,4352,1882.14
10281,05/03/2024,3414,764.16
6437,08/06/2024,304,6481.97
6528,16/03/2024,7688,4715.9
13459,09/04/2024,9748,7387.69
921,07/09/2024,5062,4039.7
2781,27/06/2024,7918,4033.97
4371,13/07/2024,4524,4094.5
14660,30/08/2024,2478,4512.16
13938,07/01/2024,5481,5112.5
7147,27/01/2024,234,2390.3
11827,05/10/2024,5691,1881.11
177,20/03/2024,77,4294.69
277,03/12/2023,1970,7676.46
13108,03/03/2024,4064,617.69
1407,13/10/2024,3852,5685.08
13177,03/09/2024,3584,3600.71
10263,25/10/2024,2488,714.07
6432,19/06/2024,9359,4027.33
6995,24/05/2024,8450,3415.94
13308,13/07/2024,2745,107.92
12428,04/08/2024,321,93.88
7021,04/02/2024,4922,720.02
11354,04/10/2024,3030,2946.37
3321,25/09/2024,8976,1605.28
4444,24/09/2024,2778,2703.68
3639,16/04/2024,6037,338.2
13045,15/10/2024,8321,2930.58
1726,08/02/2024,5989,4814.46
8737,12/04/2024,3250,668.54
8118,11/04/2024,6092,3837.12
14089,12/12/2023,7548,4326.38
5392,29/06/2024,7022,4946.57
4497,05/03/2024,7422,4951.88
3726,14/10/2024,3342,546.2
1301,13/02/2024,267,888.42
1867,12/11/2023,936,2713.63
13742,14/09/2024,8653,387.24
7442,20/03/2024,3466,2049.58
1143,02/11/2024,8835,1811.66
4480,06/10/2024,3854,620.8
13775,23/06/2024,491,1823.52
1815,17/08/2024,1027,8855.94
13592,20/03/2024,942,831.43
11078,18/05/2024,2510,2326.8
6073,17/02/2024,7982,4994.14
2010,07/01/2024,7019,3531.02
4877,06/07/2024,8966,3772.04
9300,05/10/2024,2682,1862.14
2330,22/02/2024,4754,1070.83
775,27/01/2024,9243,370.93
704,30/11/2023,4994,371.67
13741,10/11/2023,5412,6015.82
1817,21/03/2024,1813,2888.02
1293,27/07/2024,8523,4261.32
7869,29/08/2024,1042,988.47
11641,11/07/2024,9992,2534.18
11285,28/12/2023,5218,8093.04
10642,25/01/2024,7574,9005.66
11819,30/11/2023,7785,3840.34
6739,10/01/2024,4519,3293.11
8776,28/03/2024,8630,153.86
5434,10/01/2024,2873,1527.24
1047,08/09/2024,1438,3496.76
1508,17/05/2024,3757,5862.08
13725,09/02/2024,5339,180.6
1132,10/09/2024,3894,1480.84
12377,21/11/2023,4514,3587.92
1759,27/09/2024,654,4603.14
12012,25/05/2024,5136,1365.9
9675,24/11/2023,3501,3789.46
1627,23/06/2024,3963,2181.45
4710,06/07/2024,1310,1903.42
5432,25/07/2024,6440,3495.2
6463,06/03/2024,1222,2027.22
8157,30/04/2024,1996,3429.76
8211,22/02/2024,4074,4549.02
7157,02/02/2024,9551,2985.38
14912,08/04/2024,8683,1717.19
13478,06/04/2024,2249,703.08
13369,06/04/2024,5926,131.1
184,02/08/2024,370,5606.96
2178,21/02/2024,2891,5173.6
1474,18/03/2024,1822,4841.51
5386,05/11/2023,4191,4858.01
2375,14/11/2023,8550,3892.12
6600,23/11/2023,2734,1896.4
11090,11/10/2024,8717,1455.38
6363,05/10/2024,7992,212.4
6662,21/06/2024,1932,5048.92
10737,31/12/2023,4271,1566.63
13967,18/09/2024,3617,4692.36
6650,18/07/2024,6555,5179.06
5007,04/11/2024,5312,7388.74
1358,27/12/2023,2885,3398.24
240,16/09/2024,9572,1197.82
13110,19/02/2024,2671,893.96
32,04/08/2024,2632,6712.66
2067,24/09/2024,476,4905
1394,19/04/2024,5452,5264.51
9411,30/09/2024,2535,1213.03
6716,27/05/2024,3456,1190.92
1633,19/07/2024,7710,416.22
3396,12/10/2024,4293,3064.36
10996,17/11/2023,2356,2090.08
8242,31/05/2024,832,772.3
11709,25/12/2023,2205,3533.82
3255,08/12/2023,9581,2326.74
8762,28/08/2024,2655,5683.32
8094,22/12/2023,48,3294.81
3674,12/10/2024,49,1135.26
7993,01/03/2024,8674,4371.78
4014,18/08/2024,9836,343.69
12643,10/07/2024,2439,1181.78
4211,03/08/2024,369,948.36
10172,20/07/2024,5004,783.38
23,12/12/2023,8445,2671.32
10367,22/08/2024,5464,1759.06
5457,05/08/2024,178,8196.7
11247,04/05/2024,629,3155.8
3175,16/09/2024,523,799.55
8647,22/08/2024,9442,8193.41
11225,12/03/2024,287,497.34
11202,19/11/2023,6298,322.76
12397,17/11/2023,872,5644.82
6767,10/04/2024,3972,4581.86
11,05/09/2024,604,1126.66
13006,02/07/2024,7384,645.46
4932,10/02/2024,7840,2951.79
11118,02/12/2023,4665,3571.62
3568,14/09/2024,4604,6508.76
1235,01/06/2024,7785,1870.92
8133,03/07/2024,9074,7506.2
12353,04/04/2024,9076,5380.25
13358,10/07/2024,6931,1449
13981,22/09/2024,1173,2662.35
14911,28/09/2024,2677,5585.94
5463,28/01/2024,7323,310.76
6479,25/06/2024,4645,2781.98
7430,11/08/2024,730,6007.74
8639,07/05/2024,1986,3293.62
9583,17/01/2024,2201,2765.08
11088,18/05/2024,9812,2604.24
6903,27/08/2024,22,662.76
3172,13/06/2024,3126,63.98
507,01/01/2024,3986,407.59
587,15/09/2024,7846,1536.86
12323,06/11/2023,1103,7370.72
12403,31/07/2024,4965,3787.05
13975,11/08/2024,6012,447.5
6733,07/01/2024,865,2344.18
6083,10/01/2024,4799,363.62
3902,05/12/2023,4294,456.56
771,26/03/2024,888,2673.65
12979,19/06/2024,8650,1794.03
10194,26/03/2024,8829,4993.32
1937,13/01/2024,9611,1064.52
14292,31/08/2024,7294,634.41
6683,25/10/2024,9872,2853.36
14798,29/03/2024,9790,1795.42
14800,02/01/2024,1624,750.93
7025,05/09/2024,5628,865.46
8643,21/06/2024,2764,760.3
13474,15/06/2024,6683,610.2
14078,29/02/2024,5263,4465.85
7183,27/08/2024,9292,2640.89
9267,21/08/2024,44,518.12
9160,15/02/2024,8051,946.12
12989,12/03/2024,6444,3188.4
10832,21/05/2024,2622,3611.73
1921,12/09/2024,9576,374.86
8598,16/08/2024,9864,5801.62
7355,22/01/2024,9796,2292.48
10590,07/08/2024,4651,1699.92
6368,06/01/2024,421,6599.34
10216,28/10/2024,6248,1760.54
5597,09/10/2024,1475,102.07
3760,03/01/2024,9782,341.75
6359,10/05/2024,4606,5612.4
7409,19/08/2024,8049,892.67
7214,24/11/2023,51,4588.08
608,13/04/2024,1021,839.07
4586,23/08/2024,2221,2813.26
4033,11/02/2024,3047,3921.58
14099,23/10/2024,16,8871.8
13166,19/04/2024,450,6436.72
3380,08/07/2024,4265,1377.47
618,28/12/2023,6982,3605.42
2864,17/03/2024,9161,147.7
3482,12/06/2024,5393,3317.41
8732,05/07/2024,2788,4791.38
5427,03/08/2024,366,2528.76
4616,21/07/2024,2504,2224.53
9852,29/01/2024,2657,2655.3
2486,13/07/2024,2340,8606.25
7231,11/04/2024,8412,587.96
7142,07/08/2024,8889,4381.5
5176,27/08/2024,5047,1210.17
3459,20/12/2023,4775,913.78
10937,23/12/2023,9011,556.83
9817,01/07/2024,5787,1848.4
13051,02/09/2024,816,568.57
12536,21/04/2024,3656,1130.4
7080,07/03/2024,4866,9893.34
11279,13/08/2024,5209,1495.9
5975,29/11/2023,3356,2499.3
10165,12/03/2024,5890,3636.88
13538,21/08/2024,6977,4625.4
13994,12/10/2024,9238,521.86
3247,10/01/2024,2785,404.19
14438,26/09/2024,5815,320.68
8765,27/12/2023,737,1487
13443,15/02/2024,5207,716.03
2292,21/12/2023,1359,1337.58
13800,22/07/2024,8964,332.44
3900,29/08/2024,6860,3937.1
3894,24/07/2024,1144,2239.5
8997,06/12/2023,2289,1531.22
1594,14/06/2024,3507,7831.4
1912,18/05/2024,8273,2044.78
2661,15/07/2024,2384,4605.53
8516,06/09/2024,3052,2365.52
12133,05/07/2024,9952,5527.8
12752,07/10/2024,5516,2409.9
14508,27/10/2024,651,681.14
4715,09/07/2024,9091,2600.03
10843,21/08/2024,6914,1342.12
5637,23/07/2024,4620,2347.32
3762,29/02/2024,8031,96.11
8932,10/06/2024,2357,752.48
11457,21/05/2024,3836,4454.26
3961,14/10/2024,8403,8193.36
1233,15/07/2024,5915,393.63
7352,07/01/2024,7358,3912.3
1897,27/01/2024,2696,6011.81
4764,20/12/2023,4737,576.95
8588,30/07/2024,6155,407.98
14077,12/06/2024,1831,908.1
5355,07/09/2024,9654,318.37
6674,13/08/2024,2980,5598.93
6039,03/08/2024,1014,2127.24
5313,12/12/2023,5084,2170.87
458,07/07/2024,9319,2464.1
4593,15/05/2024,4209,4316.74
9655,21/03/2024,4341,5394.18
3603,08/07/2024,2472,1775.3
13918,21/04/2024,4439,3936.31
6322,21/12/2023,4118,321.21
6535,19/05/2024,6464,4473.43
3254,29/07/2024,8393,3633.42
361,23/10/2024,3873,4066.39
9841,13/05/2024,2193,523.22
13011,09/08/2024,7100,1482.96
1156,30/12/2023,2637,3684.65
6155,24/10/2024,3249,186.22
13572,11/07/2024,4778,5202.68
345,30/01/2024,2414,1504.83
6403,05/10/2024,5141,3158.5
9745,10/02/2024,4483,7401.6
1341,05/06/2024,7769,249.05
3132,19/09/2024,3502,555.76
14278,07/12/2023,2228,1664.72
437,15/07/2024,7715,4107.84
3773,31/01/2024,3664,2766.37
13885,27/02/2024,6670,5972.8
5353,22/11/2023,1187,5592.24
13245,16/09/2024,6502,996.44
10955,07/12/2023,9829,4352.2
10659,21/01/2024,6506,1804.46
4219,04/04/2024,2181,816.14
1638,30/08/2024,1124,3465.62
8688,17/10/2024,4060,4267.48
12060,23/05/2024,812,1344.72
6972,19/03/2024,6405,4863.15
3237,09/10/2024,1842,298.97
11282,20/09/2024,8570,3511.26
14236,28/08/2024,4354,3207.82
955,07/01/2024,5233,2219.82
317,19/12/2023,8902,3255.96
2425,09/11/2023,8250,2170.31
9738,14/07/2024,851,537.74
13098,30/05/2024,1822,676.8
6590,17/01/2024,9575,1499.74
6267,13/03/2024,7415,2925.46
9935,07/02/2024,4016,4043.83
3765,10/02/2024,3806,2168.08
1590,08/01/2024,3600,1537.6
3120,06/04/2024,7200,299.52
9012,08/01/2024,1466,418.62
613,13/09/2024,7116,7979.58
12071,18/05/2024,7239,489.19
13479,04/12/2023,9068,7752.86
7172,29/09/2024,4247,2294.64
3802,31/05/2024,6391,1188.9
5103,20/07/2024,9804,1271.46
5907,20/12/2023,3286,1708.18
5409,22/04/2024,8313,2567.58
4156,08/08/2024,5172,1927.12
3782,18/09/2024,6729,3033.07
12470,24/02/2024,663,654.86
12881,01/04/2024,3703,5461.36
10069,08/03/2024,9324,282.76
7094,07/02/2024,7225,262.56
14683,14/04/2024,67,2014.51
7145,04/01/2024,1792,743.22
11888,28/07/2024,3057,3113.44
4570,13/02/2024,5464,755.09
3228,16/04/2024,9447,6102.3
2491,14/09/2024,6775,680.42
7009,17/03/2024,2331,3058.02
2620,06/03/2024,4031,575.66
3860,30/07/2024,4819,7788.96
9515,03/11/2024,4073,7177.96
13661,03/07/2024,6472,1905.98
10161,22/12/2023,2652,127.21
11334,03/08/2024,6718,1176.84
7374,13/12/2023,8478,473.81
14913,05/02/2024,9561,306
8787,15/10/2024,1416,9926.48
10621,18/07/2024,7632,906.68
5986,29/10/2024,5428,4178.32
12460,16/05/2024,432,3401.36
2222,10/07/2024,4608,1464.08
5093,09/04/2024,3435,457.11
1883,19/02/2024,7120,1080.16
2462,19/08/2024,3943,776.86
11357,11/01/2024,868,5891.97
5469,27/11/2023,7865,3160.22
3917,11/03/2024,6903,271.64
7586,17/01/2024,9732,9034.26
12468,15/12/2023,3156,1802.58
2437,11/11/2023,9547,5309.08
13602,12/06/2024,3123,1222.8
10248,11/08/2024,4905,1734.68
