shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
11080,11080,19/04/2024,UPS,TRK599619,27/04/2024,Shipped
11081,11081,08/09/2024,DHL,TRK858780,13/09/2024,Shipped
11082,11082,25/08/2024,FedEx,TRK327843,27/08/2024,Shipped
11083,11083,28/09/2024,UPS,TRK566886,05/10/2024,Shipped
11084,11084,27/10/2024,DHL,TRK955273,04/11/2024,Shipped
11085,11085,10/01/2024,FedEx,TRK183764,14/01/2024,Shipped
11086,11086,26/01/2024,UPS,TRK120422,29/01/2024,Pending
11087,11087,09/05/2024,DHL,TRK148482,15/05/2024,Pending
11088,11088,23/05/2024,FedEx,TRK628297,27/05/2024,Pending
11089,11089,27/10/2024,UPS,TRK726206,29/10/2024,Shipped
11090,11090,14/10/2024,DHL,TRK020520,16/10/2024,Shipped
11091,11091,22/09/2024,FedEx,TRK504242,26/09/2024,Delivered
11092,11092,07/04/2024,UPS,TRK789468,11/04/2024,Delivered
11093,11093,08/09/2024,DHL,TRK850743,13/09/2024,Pending
11094,11094,16/06/2024,FedEx,TRK491710,23/06/2024,Shipped
11095,11095,08/02/2024,UPS,TRK494960,11/02/2024,Shipped
11096,11096,20/01/2024,DHL,TRK483126,25/01/2024,Pending
11097,11097,19/11/2023,FedEx,TRK396559,25/11/2023,Delivered
11098,11098,20/02/2024,UPS,TRK723860,28/02/2024,Shipped
11099,11099,26/12/2023,DHL,TRK864530,02/01/2024,Pending
11100,11100,09/05/2024,FedEx,TRK566332,11/05/2024,Delivered
11101,11101,26/07/2024,UPS,TRK761494,27/07/2024,Delivered
11102,11102,13/07/2024,DHL,TRK386742,20/07/2024,Shipped
11103,11103,03/06/2024,FedEx,TRK040332,05/06/2024,Shipped
11104,11104,16/12/2023,UPS,TRK912221,18/12/2023,Delivered
11105,11105,28/03/2024,DHL,TRK218208,30/03/2024,Shipped
11106,11106,15/03/2024,FedEx,TRK700953,22/03/2024,Pending
11107,11107,31/01/2024,UPS,TRK076435,06/02/2024,Delivered
11108,11108,02/04/2024,DHL,TRK623096,03/04/2024,Pending
11109,11109,27/02/2024,FedEx,TRK960050,05/03/2024,Delivered
11110,11110,29/06/2024,UPS,TRK011108,03/07/2024,Pending
11111,11111,22/08/2024,DHL,TRK098301,26/08/2024,Shipped
11112,11112,22/10/2024,FedEx,TRK165413,29/10/2024,Shipped
11113,11113,21/06/2024,UPS,TRK196415,24/06/2024,Shipped
11114,11114,31/08/2024,DHL,TRK683338,04/09/2024,Delivered
11115,11115,14/10/2024,FedEx,TRK863118,16/10/2024,Delivered
11116,11116,28/10/2024,UPS,TRK208861,02/11/2024,Delivered
11117,11117,04/08/2024,DHL,TRK321974,06/08/2024,Shipped
11118,11118,04/12/2023,FedEx,TRK201229,07/12/2023,Shipped
11119,11119,21/01/2024,UPS,TRK310145,24/01/2024,Delivered
11120,11120,11/12/2023,DHL,TRK745310,14/12/2023,Shipped
11121,11121,24/01/2024,FedEx,TRK081088,29/01/2024,Delivered
11122,11122,05/01/2024,UPS,TRK769919,13/01/2024,Shipped
11123,11123,16/10/2024,DHL,TRK300530,22/10/2024,Shipped
11124,11124,03/05/2024,FedEx,TRK466937,05/05/2024,Shipped
11125,11125,12/01/2024,UPS,TRK745074,20/01/2024,Cancelled
11126,11126,11/04/2024,DHL,TRK765129,17/04/2024,Shipped
11127,11127,15/02/2024,FedEx,TRK233320,17/02/2024,Delivered
11128,11128,31/08/2024,UPS,TRK254071,06/09/2024,Pending
11129,11129,04/05/2024,DHL,TRK288605,10/05/2024,Pending
11130,11130,15/03/2024,FedEx,TRK110769,21/03/2024,Cancelled
11131,11131,15/06/2024,UPS,TRK361556,17/06/2024,Pending
11132,11132,08/05/2024,DHL,TRK224577,11/05/2024,Delivered
11133,11133,20/10/2024,FedEx,TRK650426,21/10/2024,Delivered
11134,11134,06/02/2024,UPS,TRK480655,11/02/2024,Pending
11135,11135,28/09/2024,DHL,TRK221807,03/10/2024,Delivered
11136,11136,31/03/2024,FedEx,TRK378321,02/04/2024,Delivered
11137,11137,06/05/2024,UPS,TRK573226,10/05/2024,Delivered
11138,11138,02/09/2024,DHL,TRK296094,09/09/2024,Shipped
11139,11139,27/12/2023,FedEx,TRK304723,02/01/2024,Delivered
11140,11140,01/11/2024,UPS,TRK647694,08/11/2024,Delivered
11141,11141,30/07/2024,DHL,TRK485644,06/08/2024,Shipped
11142,11142,05/03/2024,FedEx,TRK306534,10/03/2024,Shipped
11143,11143,21/02/2024,UPS,TRK491568,25/02/2024,Pending
11144,11144,21/03/2024,DHL,TRK453080,25/03/2024,Shipped
11145,11145,18/07/2024,FedEx,TRK690393,22/07/2024,Shipped
11146,11146,22/02/2024,UPS,TRK574937,29/02/2024,Shipped
11147,11147,05/07/2024,DHL,TRK313605,08/07/2024,Pending
11148,11148,05/07/2024,FedEx,TRK546674,09/07/2024,Delivered
11149,11149,19/06/2024,UPS,TRK964218,26/06/2024,Pending
11150,11150,11/02/2024,DHL,TRK092517,16/02/2024,Shipped
11151,11151,18/10/2024,FedEx,TRK796249,19/10/2024,Delivered
11152,11152,19/09/2024,UPS,TRK792097,20/09/2024,Delivered
11153,11153,13/04/2024,DHL,TRK328502,14/04/2024,Pending
11154,11154,15/08/2024,FedEx,TRK580486,23/08/2024,Pending
11155,11155,31/10/2024,UPS,TRK022649,01/11/2024,Delivered
11156,11156,03/03/2024,DHL,TRK755256,07/03/2024,Shipped
11157,11157,01/12/2023,FedEx,TRK211095,03/12/2023,Shipped
11158,11158,10/11/2023,UPS,TRK028470,11/11/2023,Pending
11159,11159,04/05/2024,DHL,TRK100746,06/05/2024,Pending
11160,11160,02/12/2023,FedEx,TRK775399,04/12/2023,Delivered
11161,11161,28/01/2024,UPS,TRK469269,05/02/2024,Delivered
11162,11162,12/01/2024,DHL,TRK295858,14/01/2024,Delivered
11163,11163,01/10/2024,FedEx,TRK599933,03/10/2024,Shipped
11164,11164,19/04/2024,UPS,TRK469657,22/04/2024,Shipped
11165,11165,14/06/2024,DHL,TRK828482,18/06/2024,Delivered
11166,11166,28/01/2024,FedEx,TRK545266,04/02/2024,Shipped
11167,11167,07/08/2024,UPS,TRK307461,11/08/2024,Delivered
11168,11168,20/06/2024,DHL,TRK497215,25/06/2024,Pending
11169,11169,19/08/2024,FedEx,TRK739059,23/08/2024,Pending
11170,11170,12/12/2023,UPS,TRK240814,17/12/2023,Shipped
11171,11171,18/05/2024,DHL,TRK810755,21/05/2024,Delivered
11172,11172,28/08/2024,FedEx,TRK494126,05/09/2024,Delivered
11173,11173,31/10/2024,UPS,TRK630957,02/11/2024,Shipped
11174,11174,19/04/2024,DHL,TRK050790,21/04/2024,Shipped
11175,11175,14/04/2024,FedEx,TRK755115,16/04/2024,Cancelled
11176,11176,03/09/2024,UPS,TRK480047,08/09/2024,Delivered
11177,11177,13/10/2024,DHL,TRK749468,14/10/2024,Delivered
11178,11178,23/07/2024,FedEx,TRK576545,27/07/2024,Shipped
11179,11179,08/02/2024,UPS,TRK594361,15/02/2024,Pending
11180,11180,08/07/2024,DHL,TRK642407,10/07/2024,Shipped
11181,11181,01/11/2024,FedEx,TRK288411,03/11/2024,Pending
11182,11182,28/12/2023,UPS,TRK704991,03/01/2024,Delivered
11183,11183,21/06/2024,DHL,TRK171063,24/06/2024,Shipped
11184,11184,12/12/2023,FedEx,TRK788967,18/12/2023,Shipped
11185,11185,14/03/2024,UPS,TRK330327,18/03/2024,Pending
11186,11186,28/04/2024,DHL,TRK332008,02/05/2024,Shipped
11187,11187,31/12/2023,FedEx,TRK448085,05/01/2024,Shipped
11188,11188,30/08/2024,UPS,TRK117116,03/09/2024,Shipped
11189,11189,16/03/2024,DHL,TRK811859,23/03/2024,Pending
11190,11190,04/12/2023,FedEx,TRK189262,11/12/2023,Pending
11191,11191,08/11/2023,UPS,TRK033754,12/11/2023,Pending
11192,11192,08/03/2024,DHL,TRK708227,15/03/2024,Pending
11193,11193,04/05/2024,FedEx,TRK647135,11/05/2024,Delivered
11194,11194,31/01/2024,UPS,TRK968567,02/02/2024,Cancelled
11195,11195,03/04/2024,DHL,TRK960597,11/04/2024,Delivered
11196,11196,07/08/2024,FedEx,TRK901970,15/08/2024,Shipped
11197,11197,22/03/2024,UPS,TRK909366,30/03/2024,Pending
11198,11198,31/03/2024,DHL,TRK808750,05/04/2024,Delivered
11199,11199,02/11/2024,FedEx,TRK271456,05/11/2024,Shipped
11200,11200,25/04/2024,UPS,TRK374772,29/04/2024,Delivered
11201,11201,18/01/2024,DHL,TRK052950,22/01/2024,Delivered
11202,11202,24/11/2023,FedEx,TRK721083,01/12/2023,Delivered
11203,11203,19/04/2024,UPS,TRK330384,26/04/2024,Delivered
11204,11204,29/02/2024,DHL,TRK358755,08/03/2024,Delivered
11205,11205,22/03/2024,FedEx,TRK934200,28/03/2024,Shipped
11206,11206,05/05/2024,UPS,TRK454377,09/05/2024,Cancelled
11207,11207,20/12/2023,DHL,TRK596375,25/12/2023,Pending
11208,11208,02/01/2024,FedEx,TRK272508,09/01/2024,Delivered
11209,11209,14/10/2024,UPS,TRK316753,19/10/2024,Pending
11210,11210,22/05/2024,DHL,TRK476052,27/05/2024,Shipped
11211,11211,26/08/2024,FedEx,TRK381593,29/08/2024,Shipped
11212,11212,15/03/2024,UPS,TRK333844,19/03/2024,Delivered
11213,11213,16/08/2024,DHL,TRK825326,19/08/2024,Delivered
11214,11214,30/08/2024,FedEx,TRK390507,03/09/2024,Cancelled
11215,11215,04/02/2024,UPS,TRK080999,06/02/2024,Pending
11216,11216,15/08/2024,DHL,TRK583522,22/08/2024,Shipped
11217,11217,22/11/2023,FedEx,TRK613315,28/11/2023,Pending
11218,11218,23/09/2024,UPS,TRK718028,24/09/2024,Shipped
11219,11219,30/01/2024,DHL,TRK527323,31/01/2024,Shipped
11220,11220,23/03/2024,FedEx,TRK153122,28/03/2024,Delivered
11221,11221,18/08/2024,UPS,TRK642844,19/08/2024,Cancelled
11222,11222,26/01/2024,DHL,TRK478958,01/02/2024,Delivered
11223,11223,19/11/2023,FedEx,TRK186249,25/11/2023,Shipped
11224,11224,14/09/2024,UPS,TRK736931,17/09/2024,Delivered
11225,11225,13/03/2024,DHL,TRK317964,19/03/2024,Shipped
11226,11226,17/10/2024,FedEx,TRK974808,24/10/2024,Delivered
11227,11227,17/02/2024,UPS,TRK430547,21/02/2024,Pending
11228,11228,24/03/2024,DHL,TRK202836,31/03/2024,Delivered
11229,11229,04/11/2024,FedEx,TRK716872,08/11/2024,Delivered
11230,11230,01/10/2024,UPS,TRK807548,08/10/2024,Cancelled
11231,11231,21/06/2024,DHL,TRK791644,26/06/2024,Cancelled
11232,11232,19/09/2024,FedEx,TRK054222,22/09/2024,Shipped
11233,11233,18/09/2024,UPS,TRK292316,25/09/2024,Shipped
11234,11234,12/03/2024,DHL,TRK318730,18/03/2024,Delivered
11235,11235,08/03/2024,FedEx,TRK790466,12/03/2024,Delivered
11236,11236,19/08/2024,UPS,TRK253428,23/08/2024,Delivered
11237,11237,26/04/2024,DHL,TRK099128,01/05/2024,Delivered
11238,11238,01/03/2024,FedEx,TRK131618,03/03/2024,Shipped
11239,11239,31/05/2024,UPS,TRK011588,04/06/2024,Shipped
11240,11240,14/12/2023,DHL,TRK985031,17/12/2023,Delivered
11241,11241,14/07/2024,FedEx,TRK929368,17/07/2024,Cancelled
11242,11242,02/03/2024,UPS,TRK126708,08/03/2024,Shipped
11243,11243,02/05/2024,DHL,TRK257422,05/05/2024,Shipped
11244,11244,18/01/2024,FedEx,TRK475743,23/01/2024,Delivered
11245,11245,18/10/2024,UPS,TRK627372,24/10/2024,Delivered
11246,11246,03/12/2023,DHL,TRK926280,05/12/2023,Pending
11247,11247,09/05/2024,FedEx,TRK198799,16/05/2024,Delivered
11248,11248,28/08/2024,UPS,TRK887203,03/09/2024,Delivered
11249,11249,29/03/2024,DHL,TRK395197,04/04/2024,Pending
11250,11250,12/12/2023,FedEx,TRK402016,19/12/2023,Delivered
11251,11251,20/06/2024,UPS,TRK063256,26/06/2024,Shipped
11252,11252,01/11/2024,DHL,TRK438159,02/11/2024,Delivered
11253,11253,10/11/2023,FedEx,TRK251355,14/11/2023,Delivered
11254,11254,03/10/2024,UPS,TRK366840,06/10/2024,Pending
11255,11255,13/01/2024,DHL,TRK804594,16/01/2024,Delivered
11256,11256,16/06/2024,FedEx,TRK831051,23/06/2024,Delivered
11257,11257,31/07/2024,UPS,TRK991677,02/08/2024,Delivered
11258,11258,18/09/2024,DHL,TRK225525,24/09/2024,Delivered
11259,11259,23/09/2024,FedEx,TRK501707,25/09/2024,Delivered
11260,11260,29/02/2024,UPS,TRK828043,04/03/2024,Shipped
11261,11261,30/06/2024,DHL,TRK118262,07/07/2024,Delivered
11262,11262,22/05/2024,FedEx,TRK336819,29/05/2024,Shipped
11263,11263,07/10/2024,UPS,TRK143057,15/10/2024,Shipped
11264,11264,15/02/2024,DHL,TRK190680,16/02/2024,Delivered
11265,11265,17/07/2024,FedEx,TRK964195,23/07/2024,Shipped
11266,11266,24/04/2024,UPS,TRK448616,26/04/2024,Shipped
11267,11267,30/09/2024,DHL,TRK757849,01/10/2024,Pending
11268,11268,19/12/2023,FedEx,TRK923210,25/12/2023,Cancelled
11269,11269,25/06/2024,UPS,TRK998574,29/06/2024,Delivered
11270,11270,02/10/2024,DHL,TRK720403,03/10/2024,Delivered
11271,11271,24/12/2023,FedEx,TRK298678,28/12/2023,Shipped
11272,11272,26/12/2023,UPS,TRK806441,03/01/2024,Delivered
11273,11273,10/09/2024,DHL,TRK205870,14/09/2024,Pending
11274,11274,20/02/2024,FedEx,TRK412442,22/02/2024,Delivered
11275,11275,13/09/2024,UPS,TRK776016,16/09/2024,Shipped
11276,11276,21/02/2024,DHL,TRK303407,28/02/2024,Pending
11277,11277,01/11/2024,FedEx,TRK477998,05/11/2024,Pending
11278,11278,19/05/2024,UPS,TRK008915,24/05/2024,Delivered
11279,11279,15/08/2024,DHL,TRK676524,18/08/2024,Pending
11280,11280,25/04/2024,FedEx,TRK199785,01/05/2024,Delivered
11281,11281,22/07/2024,UPS,TRK384685,26/07/2024,Pending
11282,11282,21/09/2024,DHL,TRK873247,27/09/2024,Delivered
11283,11283,26/12/2023,FedEx,TRK039860,02/01/2024,Delivered
11284,11284,23/08/2024,UPS,TRK762879,29/08/2024,Shipped
11285,11285,30/12/2023,DHL,TRK689644,06/01/2024,Shipped
11286,11286,05/12/2023,FedEx,TRK864190,12/12/2023,Delivered
11287,11287,15/04/2024,UPS,TRK278258,16/04/2024,Delivered
11288,11288,29/01/2024,DHL,TRK131845,02/02/2024,Delivered
11289,11289,28/01/2024,FedEx,TRK408777,04/02/2024,Shipped
11290,11290,16/03/2024,UPS,TRK151887,21/03/2024,Delivered
11291,11291,27/12/2023,DHL,TRK583385,30/12/2023,Shipped
11292,11292,18/01/2024,FedEx,TRK510182,21/01/2024,Delivered
11293,11293,17/04/2024,UPS,TRK457914,22/04/2024,Delivered
11294,11294,11/04/2024,DHL,TRK276470,15/04/2024,Delivered
11295,11295,06/02/2024,FedEx,TRK419789,09/02/2024,Delivered
11296,11296,22/07/2024,UPS,TRK652531,27/07/2024,Pending
11297,11297,16/01/2024,DHL,TRK553244,22/01/2024,Pending
11298,11298,08/09/2024,FedEx,TRK479077,10/09/2024,Shipped
11299,11299,14/08/2024,UPS,TRK520454,20/08/2024,Shipped
11300,11300,29/02/2024,DHL,TRK821308,06/03/2024,Shipped
11301,11301,05/05/2024,FedEx,TRK893732,11/05/2024,Pending
11302,11302,23/02/2024,UPS,TRK832987,02/03/2024,Shipped
11303,11303,20/05/2024,DHL,TRK153162,21/05/2024,Shipped
11304,11304,06/07/2024,FedEx,TRK391644,09/07/2024,Delivered
11305,11305,23/12/2023,UPS,TRK644600,27/12/2023,Delivered
11306,11306,17/03/2024,DHL,TRK557297,19/03/2024,Pending
11307,11307,24/11/2023,FedEx,TRK847451,28/11/2023,Shipped
11308,11308,29/01/2024,UPS,TRK282857,02/02/2024,Delivered
11309,11309,26/02/2024,DHL,TRK891877,29/02/2024,Pending
11310,11310,25/04/2024,FedEx,TRK007484,26/04/2024,Delivered
11311,11311,06/02/2024,UPS,TRK907448,09/02/2024,Pending
11312,11312,29/09/2024,DHL,TRK048555,02/10/2024,Shipped
11313,11313,25/10/2024,FedEx,TRK484036,26/10/2024,Shipped
11314,11314,21/12/2023,UPS,TRK336784,29/12/2023,Shipped
11315,11315,29/11/2023,DHL,TRK817589,04/12/2023,Delivered
11316,11316,26/07/2024,FedEx,TRK355920,27/07/2024,Shipped
11317,11317,19/06/2024,UPS,TRK927035,21/06/2024,Pending
11318,11318,23/07/2024,DHL,TRK493242,28/07/2024,Shipped
11319,11319,05/06/2024,FedEx,TRK326877,10/06/2024,Delivered
11320,11320,14/04/2024,UPS,TRK759309,18/04/2024,Shipped
11321,11321,19/09/2024,DHL,TRK425712,23/09/2024,Delivered
11322,11322,18/03/2024,FedEx,TRK490818,26/03/2024,Pending
11323,11323,05/10/2024,UPS,TRK549069,13/10/2024,Shipped
11324,11324,26/08/2024,DHL,TRK537605,30/08/2024,Shipped
11325,11325,29/09/2024,FedEx,TRK111272,04/10/2024,Delivered
11326,11326,12/06/2024,UPS,TRK308518,18/06/2024,Pending
11327,11327,28/02/2024,DHL,TRK277570,02/03/2024,Delivered
11328,11328,26/08/2024,FedEx,TRK658551,01/09/2024,Shipped
11329,11329,07/04/2024,UPS,TRK347381,08/04/2024,Delivered
11330,11330,29/04/2024,DHL,TRK536011,01/05/2024,Pending
11331,11331,21/11/2023,FedEx,TRK138159,25/11/2023,Shipped
11332,11332,25/10/2024,UPS,TRK017185,30/10/2024,Delivered
11333,11333,08/07/2024,DHL,TRK128218,16/07/2024,Shipped
11334,11334,06/08/2024,FedEx,TRK226827,13/08/2024,Delivered
11335,11335,10/06/2024,UPS,TRK997933,14/06/2024,Cancelled
11336,11336,25/01/2024,DHL,TRK182716,28/01/2024,Shipped
11337,11337,21/08/2024,FedEx,TRK435641,26/08/2024,Delivered
11338,11338,15/07/2024,UPS,TRK029215,16/07/2024,Shipped
11339,11339,14/02/2024,DHL,TRK805890,16/02/2024,Delivered
11340,11340,25/10/2024,FedEx,TRK087544,01/11/2024,Delivered
11341,11341,05/11/2024,UPS,TRK165602,09/11/2024,Pending
11342,11342,22/06/2024,DHL,TRK204927,26/06/2024,Pending
11343,11343,04/04/2024,FedEx,TRK950327,08/04/2024,Pending
11344,11344,17/12/2023,UPS,TRK021676,24/12/2023,Shipped
11345,11345,20/10/2024,DHL,TRK979008,23/10/2024,Shipped
11346,11346,18/07/2024,FedEx,TRK206901,21/07/2024,Shipped
11347,11347,03/10/2024,UPS,TRK554101,07/10/2024,Pending
11348,11348,25/06/2024,DHL,TRK863117,01/07/2024,Delivered
11349,11349,24/01/2024,FedEx,TRK480603,27/01/2024,Delivered
11350,11350,13/04/2024,UPS,TRK758700,19/04/2024,Shipped
11351,11351,17/03/2024,DHL,TRK321339,20/03/2024,Shipped
11352,11352,06/08/2024,FedEx,TRK209028,11/08/2024,Shipped
11353,11353,06/08/2024,UPS,TRK000868,14/08/2024,Shipped
11354,11354,08/10/2024,DHL,TRK687956,09/10/2024,Delivered
11355,11355,10/03/2024,FedEx,TRK136459,14/03/2024,Pending
11356,11356,31/03/2024,UPS,TRK193912,07/04/2024,Delivered
11357,11357,15/01/2024,DHL,TRK459874,17/01/2024,Delivered
11358,11358,27/09/2024,FedEx,TRK603187,29/09/2024,Cancelled
11359,11359,26/05/2024,UPS,TRK672090,30/05/2024,Pending
11360,11360,16/01/2024,DHL,TRK027514,21/01/2024,Shipped
11361,11361,18/01/2024,FedEx,TRK278984,23/01/2024,Delivered
11362,11362,18/11/2023,UPS,TRK921159,20/11/2023,Shipped
11363,11363,16/03/2024,DHL,TRK212447,18/03/2024,Shipped
11364,11364,16/06/2024,FedEx,TRK014299,19/06/2024,Pending
11365,11365,09/08/2024,UPS,TRK081758,14/08/2024,Delivered
11366,11366,24/10/2024,DHL,TRK335243,31/10/2024,Shipped
11367,11367,24/01/2024,FedEx,TRK268595,29/01/2024,Pending
11368,11368,07/08/2024,UPS,TRK493804,10/08/2024,Delivered
11369,11369,13/03/2024,DHL,TRK746179,21/03/2024,Shipped
11370,11370,24/12/2023,FedEx,TRK083916,25/12/2023,Delivered
11371,11371,12/01/2024,UPS,TRK503370,17/01/2024,Delivered
11372,11372,29/04/2024,DHL,TRK118863,05/05/2024,Cancelled
11373,11373,28/09/2024,FedEx,TRK624693,29/09/2024,Delivered
11374,11374,11/04/2024,UPS,TRK989425,13/04/2024,Shipped
11375,11375,04/12/2023,DHL,TRK664153,09/12/2023,Delivered
11376,11376,20/08/2024,FedEx,TRK415598,26/08/2024,Delivered
11377,11377,03/08/2024,UPS,TRK866208,04/08/2024,Shipped
11378,11378,22/08/2024,DHL,TRK352315,24/08/2024,Shipped
11379,11379,02/05/2024,FedEx,TRK526698,08/05/2024,Pending
11380,11380,14/12/2023,UPS,TRK719154,16/12/2023,Delivered
11381,11381,21/11/2023,DHL,TRK926085,24/11/2023,Shipped
11382,11382,03/12/2023,FedEx,TRK314690,11/12/2023,Delivered
11383,11383,24/07/2024,UPS,TRK415931,26/07/2024,Delivered
11384,11384,23/06/2024,DHL,TRK540472,27/06/2024,Delivered
11385,11385,09/01/2024,FedEx,TRK760443,13/01/2024,Shipped
11386,11386,05/05/2024,UPS,TRK128432,11/05/2024,Shipped
11387,11387,11/01/2024,DHL,TRK728529,16/01/2024,Delivered
11388,11388,25/05/2024,FedEx,TRK052340,01/06/2024,Pending
11389,11389,01/06/2024,UPS,TRK440339,02/06/2024,Pending
11390,11390,22/11/2023,DHL,TRK605738,28/11/2023,Delivered
11391,11391,18/11/2023,FedEx,TRK712492,21/11/2023,Shipped
11392,11392,21/07/2024,UPS,TRK329023,27/07/2024,Delivered
11393,11393,26/12/2023,DHL,TRK327831,02/01/2024,Delivered
11394,11394,22/10/2024,FedEx,TRK432205,27/10/2024,Pending
11395,11395,17/09/2024,UPS,TRK790056,20/09/2024,Delivered
11396,11396,25/02/2024,DHL,TRK868913,28/02/2024,Shipped
11397,11397,14/10/2024,FedEx,TRK788091,22/10/2024,Delivered
11398,11398,01/11/2024,UPS,TRK467631,04/11/2024,Shipped
11399,11399,18/10/2024,DHL,TRK402129,21/10/2024,Delivered
11400,11400,10/07/2024,FedEx,TRK723905,16/07/2024,Pending
11401,11401,01/05/2024,UPS,TRK584475,09/05/2024,Pending
11402,11402,20/03/2024,DHL,TRK706012,25/03/2024,Delivered
11403,11403,22/02/2024,FedEx,TRK718810,01/03/2024,Shipped
11404,11404,28/08/2024,UPS,TRK537374,04/09/2024,Shipped
11405,11405,17/03/2024,DHL,TRK317303,23/03/2024,Delivered
11406,11406,24/12/2023,FedEx,TRK016960,31/12/2023,Pending
11407,11407,27/03/2024,UPS,TRK982508,02/04/2024,Shipped
11408,11408,15/06/2024,DHL,TRK435850,17/06/2024,Delivered
11409,11409,03/03/2024,FedEx,TRK978866,10/03/2024,Delivered
11410,11410,13/04/2024,UPS,TRK110169,20/04/2024,Delivered
11411,11411,28/01/2024,DHL,TRK014802,04/02/2024,Shipped
11412,11412,26/03/2024,FedEx,TRK839878,02/04/2024,Shipped
11413,11413,29/10/2024,UPS,TRK378773,04/11/2024,Pending
11414,11414,18/10/2024,DHL,TRK856688,22/10/2024,Pending
11415,11415,05/09/2024,FedEx,TRK509399,11/09/2024,Cancelled
11416,11416,12/06/2024,UPS,TRK124518,15/06/2024,Pending
11417,11417,10/01/2024,DHL,TRK393725,18/01/2024,Shipped
11418,11418,10/02/2024,FedEx,TRK392681,13/02/2024,Shipped
11419,11419,12/10/2024,UPS,TRK866194,18/10/2024,Shipped
11420,11420,17/10/2024,DHL,TRK302658,24/10/2024,Delivered
11421,11421,11/08/2024,FedEx,TRK913583,13/08/2024,Shipped
11422,11422,23/02/2024,UPS,TRK855665,28/02/2024,Pending
11423,11423,11/01/2024,DHL,TRK412178,16/01/2024,Shipped
11424,11424,11/10/2024,FedEx,TRK947382,12/10/2024,Delivered
11425,11425,25/11/2023,UPS,TRK945068,28/11/2023,Pending
11426,11426,13/02/2024,DHL,TRK518934,18/02/2024,Shipped
11427,11427,04/12/2023,FedEx,TRK099420,05/12/2023,Cancelled
11428,11428,19/03/2024,UPS,TRK205627,23/03/2024,Pending
11429,11429,20/03/2024,DHL,TRK551169,25/03/2024,Delivered
11430,11430,29/04/2024,FedEx,TRK472406,04/05/2024,Delivered
11431,11431,17/06/2024,UPS,TRK779482,23/06/2024,Pending
11432,11432,10/06/2024,DHL,TRK627967,12/06/2024,Shipped
11433,11433,29/01/2024,FedEx,TRK011415,05/02/2024,Cancelled
11434,11434,22/10/2024,UPS,TRK153102,28/10/2024,Shipped
11435,11435,02/04/2024,DHL,TRK398061,05/04/2024,Pending
11436,11436,16/10/2024,FedEx,TRK308844,23/10/2024,Delivered
11437,11437,08/08/2024,UPS,TRK635844,12/08/2024,Delivered
11438,11438,25/02/2024,DHL,TRK677507,27/02/2024,Delivered
11439,11439,04/02/2024,FedEx,TRK184495,09/02/2024,Delivered
11440,11440,23/07/2024,UPS,TRK897700,27/07/2024,Shipped
11441,11441,03/04/2024,DHL,TRK564834,08/04/2024,Pending
11442,11442,07/08/2024,FedEx,TRK646738,15/08/2024,Delivered
11443,11443,13/05/2024,UPS,TRK461869,15/05/2024,Delivered
11444,11444,22/08/2024,DHL,TRK583177,26/08/2024,Shipped
11445,11445,19/12/2023,FedEx,TRK199520,21/12/2023,Pending
11446,11446,09/11/2023,UPS,TRK055341,16/11/2023,Pending
11447,11447,01/05/2024,DHL,TRK451085,04/05/2024,Shipped
11448,11448,29/04/2024,FedEx,TRK680933,02/05/2024,Delivered
11449,11449,28/11/2023,UPS,TRK986831,05/12/2023,Shipped
11450,11450,27/06/2024,DHL,TRK459670,29/06/2024,Delivered
11451,11451,10/01/2024,FedEx,TRK348468,15/01/2024,Delivered
11452,11452,07/04/2024,UPS,TRK525957,10/04/2024,Pending
11453,11453,03/12/2023,DHL,TRK463136,04/12/2023,Delivered
11454,11454,21/05/2024,FedEx,TRK539627,22/05/2024,Delivered
11455,11455,09/12/2023,UPS,TRK269951,14/12/2023,Delivered
11456,11456,15/04/2024,DHL,TRK283054,17/04/2024,Delivered
11457,11457,22/05/2024,FedEx,TRK813102,24/05/2024,Delivered
11458,11458,13/03/2024,UPS,TRK717031,17/03/2024,Shipped
11459,11459,22/01/2024,DHL,TRK636282,25/01/2024,Delivered
11460,11460,31/12/2023,FedEx,TRK265131,04/01/2024,Shipped
11461,11461,24/05/2024,UPS,TRK484478,29/05/2024,Pending
11462,11462,16/06/2024,DHL,TRK403146,19/06/2024,Delivered
11463,11463,16/07/2024,FedEx,TRK210987,21/07/2024,Shipped
11464,11464,20/11/2023,UPS,TRK031630,28/11/2023,Delivered
11465,11465,23/06/2024,DHL,TRK257632,27/06/2024,Shipped
11466,11466,10/01/2024,FedEx,TRK281933,17/01/2024,Delivered
11467,11467,18/10/2024,UPS,TRK487663,25/10/2024,Delivered
11468,11468,29/01/2024,DHL,TRK738342,03/02/2024,Delivered
11469,11469,17/08/2024,FedEx,TRK644413,22/08/2024,Delivered
11470,11470,29/06/2024,UPS,TRK280491,04/07/2024,Delivered
11471,11471,16/05/2024,DHL,TRK851008,22/05/2024,Delivered
11472,11472,03/08/2024,FedEx,TRK307617,05/08/2024,Shipped
11473,11473,03/05/2024,UPS,TRK391297,08/05/2024,Pending
11474,11474,24/01/2024,DHL,TRK624371,29/01/2024,Shipped
11475,11475,10/01/2024,FedEx,TRK484191,18/01/2024,Pending
11476,11476,06/01/2024,UPS,TRK760828,09/01/2024,Shipped
